iter,tensor,layer,mean,rms,max,min
64000,q_layernorm,44,1.2196,1.31495,1.78906,0.302734
64000,q_layernorm,45,1.24289,1.36077,1.8125,0.112305
64000,q_layernorm,46,1.33349,1.42884,1.82812,0.0617676
64000,q_layernorm,47,1.22557,1.32455,1.72656,0.122559
64000,q_layernorm,48,1.4574,1.52783,1.82812,0.0683594
64000,q_layernorm,49,1.29103,1.38193,1.78125,0.00405884
64000,q_layernorm,50,1.43988,1.46699,1.75781,0.175781
64000,q_layernorm,51,1.44333,1.4977,1.83594,-0.00717163
64000,q_layernorm,52,1.52573,1.54406,1.8125,0.11377
64000,q_layernorm,53,1.39841,1.47466,1.8125,0.0639648
64000,q_layernorm,54,1.29923,1.39858,1.71094,0.0541992
64000,q_layernorm,55,1.52863,1.5444,1.97656,0.59375
64000,q_layernorm,56,1.55373,1.56944,1.85156,0.267578
64000,q_layernorm,57,1.49457,1.52697,1.97656,0.0395508
64000,q_layernorm,58,1.60773,1.61331,1.82812,1.14062
64000,q_layernorm,59,1.52637,1.534,1.89062,1.01562
64000,q_layernorm,60,1.4631,1.47208,1.75781,0.925781
64000,q_layernorm,61,1.45773,1.46755,1.95312,0.925781
64000,q_layernorm,62,1.36768,1.37346,1.74219,1.07812
64000,q_layernorm,63,1.18732,1.19177,1.45312,0.820312
64000,k_layernorm,0,1.19235,1.24835,2.53125,0.203125
64000,k_layernorm,1,1.55545,1.56307,1.91406,0.980469
64000,k_layernorm,2,1.49573,1.51177,2.14062,0.871094
64000,k_layernorm,3,1.59277,1.61359,2.0625,0.78125
64000,k_layernorm,4,1.51688,1.53306,1.89844,0.84375
64000,k_layernorm,5,1.48474,1.49782,1.85938,1.03906
64000,k_layernorm,6,1.74762,1.76918,2.14062,0.703125
64000,k_layernorm,7,1.60868,1.6578,2.10938,0.00854492
64000,k_layernorm,8,1.59876,1.62781,2.04688,0.0942383
64000,k_layernorm,9,1.55069,1.58958,2,0.0673828
64000,k_layernorm,10,1.61502,1.63871,2.20312,0.613281
64000,k_layernorm,11,1.63502,1.6715,2.10938,0.209961
64000,k_layernorm,12,1.59357,1.60803,2.01562,0.890625
64000,k_layernorm,13,1.53368,1.5676,2.32812,0.0478516
64000,k_layernorm,14,1.49281,1.52402,1.91406,0.081543
64000,k_layernorm,15,1.634,1.65658,2.17188,0.214844
64000,k_layernorm,16,1.48019,1.51096,2.45312,0.363281
64000,k_layernorm,17,1.66907,1.68919,2.01562,0.628906
64000,k_layernorm,18,1.59944,1.65593,2.125,0.0267334
64000,k_layernorm,19,1.68833,1.73668,2.14062,0.0245361
64000,k_layernorm,20,1.55544,1.603,2.09375,0.0157471
64000,k_layernorm,21,1.54488,1.60758,2.04688,0.00436401
64000,k_layernorm,22,1.63887,1.71176,2.09375,0.00671387
64000,k_layernorm,23,1.60724,1.64549,1.96094,0.0649414
64000,k_layernorm,24,1.60105,1.63448,2.15625,0.00701904
64000,k_layernorm,25,1.50457,1.59696,2.09375,-0.0373535
64000,k_layernorm,26,1.33237,1.45786,1.89844,0.0126953
64000,k_layernorm,27,1.5126,1.60043,2.125,-0.00387573
64000,k_layernorm,28,1.29486,1.42649,1.875,0.0175781
64000,k_layernorm,29,1.35431,1.47432,1.83594,0.0361328
64000,k_layernorm,30,1.43247,1.50333,1.91406,-0.000583649
64000,k_layernorm,31,1.33508,1.42976,1.85938,0.0612793
64000,k_layernorm,32,1.49845,1.56434,1.89062,0.0322266
64000,k_layernorm,33,1.22831,1.37882,1.79688,0.0454102
64000,k_layernorm,34,1.33417,1.47368,1.96875,0.0201416
64000,k_layernorm,35,1.47821,1.56365,1.98438,0.0257568
64000,k_layernorm,36,1.36149,1.46809,2,0.0927734
64000,k_layernorm,37,1.28371,1.33746,1.89062,0.402344
64000,k_layernorm,38,1.61682,1.63016,2.07812,0.644531
64000,k_layernorm,39,1.41797,1.4621,2.03125,0.234375
64000,k_layernorm,40,1.28741,1.37912,1.86719,0.168945
64000,k_layernorm,41,1.30352,1.38495,1.89062,0.219727
64000,k_layernorm,42,1.20181,1.27389,1.88281,0.373047
64000,k_layernorm,43,1.24783,1.32852,1.94531,0.304688
64000,k_layernorm,44,1.20444,1.30462,1.89062,0.267578
64000,k_layernorm,45,1.20761,1.33681,1.86719,0.0957031
64000,k_layernorm,46,1.28915,1.40935,2,0.0449219
64000,k_layernorm,47,1.20125,1.30313,1.875,0.121582
64000,k_layernorm,48,1.402,1.49401,1.84375,0.0300293
64000,k_layernorm,49,1.25271,1.35494,1.79688,-0.00662231
64000,k_layernorm,50,1.42217,1.45938,1.85156,0.129883
64000,k_layernorm,51,1.36763,1.45391,1.84375,0.0283203
64000,k_layernorm,52,1.47369,1.51785,1.95312,0.0515137
64000,k_layernorm,53,1.36434,1.45559,1.79688,0.0371094
64000,k_layernorm,54,1.26896,1.38424,1.875,0.0133057
64000,k_layernorm,55,1.49462,1.52301,1.97656,0.172852
64000,k_layernorm,56,1.51765,1.54494,1.91406,0.0268555
64000,k_layernorm,57,1.4763,1.51402,1.88281,0.0571289
64000,k_layernorm,58,1.58014,1.58755,1.91406,1.125
64000,k_layernorm,59,1.50903,1.51754,1.82031,1.05469
64000,k_layernorm,60,1.41855,1.44199,1.82031,0.570312
64000,k_layernorm,61,1.43399,1.44487,1.94531,0.769531
64000,k_layernorm,62,1.35272,1.35847,1.67969,1.0625
64000,k_layernorm,63,1.18518,1.18923,1.41406,0.835938
64000,final_layernorm,-1,1.67775,1.69457,6.15625,0.373047
68000,linear_qkv,0,0.0372244,0.041996,0.597656,0.00358582
68000,linear_qkv,1,0.302898,0.303873,0.738281,0.0373535
68000,linear_qkv,2,0.523188,0.524262,0.628906,0.0236816
68000,linear_qkv,3,0.650519,0.651565,1.01562,0.0270996
68000,linear_qkv,4,0.680267,0.681372,0.960938,0.03125
68000,linear_qkv,5,0.788741,0.789988,1.10156,0.0505371
68000,linear_qkv,6,0.860599,0.862013,1.15625,0.114258
68000,linear_qkv,7,1.05295,1.05433,1.21875,0.213867
68000,linear_qkv,8,0.98698,0.98867,1.34375,0.146484
68000,linear_qkv,9,0.924651,0.926111,1.32812,0.15332
68000,linear_qkv,10,0.933806,0.935158,1.42188,0.18457
68000,linear_qkv,11,1.00306,1.00472,1.40625,0.257812
68000,linear_qkv,12,0.948539,0.949606,1.4375,0.225586
68000,linear_qkv,13,1.00317,1.00445,1.35156,0.251953
68000,linear_qkv,14,0.972367,0.973547,1.22656,0.310547
68000,linear_qkv,15,1.08794,1.08922,1.375,0.419922
68000,linear_qkv,16,1.11356,1.11454,1.32031,0.527344
68000,linear_qkv,17,1.22853,1.22948,1.50781,0.648438
68000,linear_qkv,18,1.20345,1.20473,1.42969,0.570312
68000,linear_qkv,19,1.31321,1.31426,1.53906,0.636719
68000,linear_qkv,20,1.19384,1.19475,1.47656,0.605469
68000,linear_qkv,21,1.19812,1.19891,1.60156,0.664062
68000,linear_qkv,22,1.4422,1.44313,1.64844,0.636719
68000,linear_qkv,23,1.44325,1.44407,1.78125,0.695312
68000,linear_qkv,24,1.41193,1.41276,1.78906,0.667969
68000,linear_qkv,25,1.34368,1.34471,1.54688,0.480469
68000,linear_qkv,26,1.28772,1.28883,1.64062,0.435547
68000,linear_qkv,27,1.54035,1.54177,2.01562,0.46875
68000,linear_qkv,28,1.40347,1.4053,1.8125,0.341797
68000,linear_qkv,29,1.43748,1.43905,1.85156,0.408203
68000,linear_qkv,30,1.61751,1.61929,1.9375,0.365234
68000,linear_qkv,31,1.26335,1.26478,1.57031,0.216797
68000,linear_qkv,32,1.39972,1.40128,1.71094,0.291016
68000,linear_qkv,33,1.40208,1.40443,1.66406,0.229492
68000,linear_qkv,34,1.61798,1.62059,1.89062,0.277344
68000,linear_qkv,35,1.48818,1.49013,1.78125,0.248047
68000,linear_qkv,36,1.28068,1.28267,1.46875,0.205078
68000,linear_qkv,37,0.90252,0.903828,1.0625,0.124023
68000,linear_qkv,38,1.18872,1.18986,1.36719,0.244141
68000,linear_qkv,39,0.977716,0.979065,1.14062,0.226562
68000,linear_qkv,40,1.09556,1.09724,1.32031,0.206055
68000,linear_qkv,41,1.03573,1.03743,1.24219,0.200195
68000,linear_qkv,42,0.93577,0.937562,1.13281,0.263672
68000,linear_qkv,43,0.983152,0.984927,1.17188,0.285156
68000,linear_qkv,44,1.063,1.06501,1.26562,0.234375
68000,linear_qkv,45,1.17246,1.17434,1.36719,0.277344
68000,linear_qkv,46,1.24906,1.25086,1.41406,0.324219
68000,linear_qkv,47,1.0753,1.07696,1.26562,0.417969
68000,linear_qkv,48,1.38405,1.38608,1.60156,0.410156
68000,linear_qkv,49,1.3175,1.31956,1.50781,0.380859
68000,linear_qkv,50,1.2509,1.25275,1.46875,0.421875
68000,linear_qkv,51,1.40801,1.411,1.61719,0.417969
68000,linear_qkv,52,1.35643,1.35855,1.52344,0.482422
68000,linear_qkv,53,1.53755,1.5412,1.75781,0.314453
68000,linear_qkv,54,1.40261,1.40607,1.64062,0.269531
68000,linear_qkv,55,1.47594,1.47876,1.71094,0.421875
68000,linear_qkv,56,1.52813,1.53156,1.73438,0.332031
68000,linear_qkv,57,1.422,1.42591,1.67188,0.21875
68000,linear_qkv,58,1.47957,1.48294,1.75781,0.339844
68000,linear_qkv,59,1.31981,1.32332,1.54688,0.223633
68000,linear_qkv,60,1.17407,1.1766,1.39844,0.378906
68000,linear_qkv,61,1.12917,1.13143,1.38281,0.429688
68000,linear_qkv,62,1.02459,1.02543,1.19531,0.65625
68000,linear_qkv,63,0.975092,0.975696,1.16406,0.734375
68000,linear_fc1,0,0.48444,0.488047,0.746094,0.0153198
68000,linear_fc1,1,0.837586,0.840347,0.960938,0.00946045
68000,linear_fc1,2,0.89586,0.897525,1.14062,0.00811768
68000,linear_fc1,3,0.872274,0.873541,0.976562,0.010498
68000,linear_fc1,4,0.849671,0.850779,1.0625,0.00527954
68000,linear_fc1,5,0.771361,0.772307,1.78125,0.00640869
68000,linear_fc1,6,0.719343,0.720229,1.04688,0.0123901
68000,linear_fc1,7,0.686794,0.687731,0.992188,0.0214844
68000,linear_fc1,8,0.686749,0.68767,0.929688,0.0134277
68000,linear_fc1,9,0.686215,0.687124,0.933594,0.00915527
68000,linear_fc1,10,0.667587,0.668467,0.820312,0.0163574
68000,linear_fc1,11,0.657974,0.658789,0.742188,0.0107422
68000,linear_fc1,12,0.655453,0.656222,0.742188,0.0130615
68000,linear_fc1,13,0.649528,0.650256,0.730469,0.0129395
68000,linear_fc1,14,0.631508,0.632169,0.707031,0.0155029
68000,linear_fc1,15,0.621086,0.621671,0.695312,0.0217285
68000,linear_fc1,16,0.596998,0.597496,0.664062,0.0213623
68000,linear_fc1,17,0.574845,0.5753,0.644531,0.0419922
68000,linear_fc1,18,0.565595,0.566018,0.644531,0.0307617
68000,linear_fc1,19,0.562883,0.563291,0.660156,0.0375977
68000,linear_fc1,20,0.569517,0.569906,0.730469,0.0397949
68000,linear_fc1,21,0.566514,0.56691,0.714844,0.0327148
68000,linear_fc1,22,0.563229,0.563673,0.621094,0.0150146
68000,linear_fc1,23,0.566815,0.567243,0.625,0.0294189
68000,linear_fc1,24,0.575949,0.576405,0.632812,0.0187988
68000,linear_fc1,25,0.598685,0.599164,0.644531,0.0170898
68000,linear_fc1,26,0.616991,0.617479,0.675781,0.0100708
68000,linear_fc1,27,0.637994,0.638515,0.695312,0.0155029
68000,linear_fc1,28,0.656744,0.657281,0.703125,0.00891113
68000,linear_fc1,29,0.67297,0.673516,0.730469,0.00628662
68000,linear_fc1,30,0.694911,0.695436,0.753906,0.0189209
68000,linear_fc1,31,0.716434,0.716982,0.769531,0.0141602
68000,linear_fc1,32,0.728582,0.729137,0.789062,0.00793457
68000,linear_fc1,33,0.744695,0.745294,0.796875,0.00830078
68000,linear_fc1,34,0.767107,0.767725,0.828125,0.00476074
68000,linear_fc1,35,0.795073,0.795719,0.847656,0.00439453
68000,linear_fc1,36,0.823303,0.823986,0.96875,0.0050354
68000,linear_fc1,37,0.843687,0.844433,0.898438,0.00238037
68000,linear_fc1,38,0.860542,0.861338,0.917969,0.00367737
68000,linear_fc1,39,0.87454,0.875411,0.921875,0.00128174
68000,linear_fc1,40,0.886512,0.887431,0.9375,0.00221252
68000,linear_fc1,41,0.898134,0.899104,0.976562,0.00482178
68000,linear_fc1,42,0.90926,0.910298,0.96875,0.00485229
68000,linear_fc1,43,0.919282,0.920348,0.980469,0.00595093
68000,linear_fc1,44,0.925216,0.926371,1.00781,0.00473022
68000,linear_fc1,45,0.932125,0.933316,1.02344,0.00482178
68000,linear_fc1,46,0.938832,0.940088,1.03125,0.00738525
68000,linear_fc1,47,0.945815,0.947101,1.05469,0.00866699
68000,linear_fc1,48,0.951537,0.95291,1.07812,0.00674438
68000,linear_fc1,49,0.962457,0.963867,1.07812,0.0186768
68000,linear_fc1,50,0.967317,0.968773,1.09375,0.0113525
68000,linear_fc1,51,0.973746,0.975254,1.14844,0.0327148
68000,linear_fc1,52,0.976827,0.978319,1.15625,0.0358887
68000,linear_fc1,53,0.982557,0.983967,1.21094,0.0756836
68000,linear_fc1,54,0.989002,0.990412,1.24219,0.109375
68000,linear_fc1,55,0.98545,0.986854,1.28125,0.0864258
68000,linear_fc1,56,0.986518,0.987869,1.36719,0.105469
68000,linear_fc1,57,0.99687,0.998304,1.39844,0.152344
68000,linear_fc1,58,1.0002,1.0017,1.42188,0.188477
68000,linear_fc1,59,0.993204,0.994799,1.46875,0.251953
68000,linear_fc1,60,1.00344,1.00521,1.58594,0.244141
68000,linear_fc1,61,1.0262,1.02787,1.64062,0.289062
68000,linear_fc1,62,1.06919,1.07035,1.54688,0.458984
68000,linear_fc1,63,1.16677,1.16816,1.75781,0.695312
68000,q_layernorm,0,1.20686,1.25636,1.94531,0.232422
68000,q_layernorm,1,1.57562,1.58452,2.03125,1.03906
68000,q_layernorm,2,1.51172,1.52522,1.89844,0.898438
68000,q_layernorm,3,1.61499,1.63096,1.98438,1.07031
68000,q_layernorm,4,1.53894,1.55026,1.95312,1.01562
68000,q_layernorm,5,1.49423,1.50651,1.84375,0.769531
68000,q_layernorm,6,1.78107,1.80063,2.20312,0.914062
68000,q_layernorm,7,1.64664,1.69013,2.14062,0.0664062
68000,q_layernorm,8,1.62126,1.64652,1.92188,0.265625
68000,q_layernorm,9,1.60579,1.63536,2.10938,0.0600586
68000,q_layernorm,10,1.65359,1.669,2.09375,0.652344
68000,q_layernorm,11,1.6788,1.70438,2.01562,0.425781
68000,q_layernorm,12,1.63049,1.64773,2.57812,0.558594
68000,q_layernorm,13,1.56909,1.59714,2.14062,0.0314941
68000,q_layernorm,14,1.53329,1.55889,2.14062,0.304688
68000,q_layernorm,15,1.67048,1.69154,2.14062,0.172852
68000,q_layernorm,16,1.51456,1.53535,2.1875,0.417969
68000,q_layernorm,17,1.70145,1.72171,2.15625,0.851562
68000,q_layernorm,18,1.64857,1.69033,2.10938,0.19043
68000,q_layernorm,19,1.73396,1.77062,2.10938,0.132812
68000,q_layernorm,20,1.60491,1.64418,2.17188,0.034668
68000,q_layernorm,21,1.59151,1.64382,2.10938,0.0463867
68000,q_layernorm,22,1.67428,1.74706,2.21875,0.00363159
68000,q_layernorm,23,1.64536,1.67223,2.14062,0.0629883
68000,q_layernorm,24,1.64021,1.66346,1.99219,0.373047
68000,q_layernorm,25,1.56276,1.63771,2.125,0.0234375
68000,q_layernorm,26,1.3728,1.49026,1.99219,0.0223389
68000,q_layernorm,27,1.57941,1.64426,2.17188,0.0239258
68000,q_layernorm,28,1.34422,1.46011,1.82812,-0.0178223
68000,q_layernorm,29,1.41718,1.5158,1.84375,0.0090332
68000,q_layernorm,30,1.48909,1.53749,2.01562,0.00576782
68000,q_layernorm,31,1.39056,1.46836,1.82812,0.0649414
68000,q_layernorm,32,1.575,1.61666,1.98438,0.0664062
68000,q_layernorm,33,1.27411,1.41391,1.78906,0.0332031
68000,q_layernorm,34,1.39588,1.50871,1.92188,0.0142822
68000,q_layernorm,35,1.57688,1.62499,1.96094,0.0314941
68000,q_layernorm,36,1.44013,1.51803,1.97656,0.0317383
68000,q_layernorm,37,1.3158,1.35989,1.76562,0.25
68000,q_layernorm,38,1.66315,1.66929,2,1.09375
68000,q_layernorm,39,1.47034,1.49705,1.86719,0.476562
68000,q_layernorm,40,1.33793,1.41663,1.8125,0.124023
68000,q_layernorm,41,1.34706,1.41801,1.76562,0.179688
68000,q_layernorm,42,1.22456,1.29023,1.71094,0.375
68000,q_layernorm,43,1.31512,1.36306,1.85156,0.435547
68000,q_layernorm,44,1.22832,1.32627,1.80469,0.28125
68000,q_layernorm,45,1.25001,1.36884,1.82031,0.0864258
68000,q_layernorm,46,1.34455,1.44029,1.84375,0.0664062
68000,q_layernorm,47,1.23252,1.33266,1.73438,0.104492
68000,q_layernorm,48,1.46644,1.53721,1.84375,0.0544434
68000,q_layernorm,49,1.30079,1.39198,1.78125,-0.00308228
68000,q_layernorm,50,1.45026,1.4775,1.76562,0.15918
68000,q_layernorm,51,1.45278,1.50747,1.84375,-0.0128174
68000,q_layernorm,52,1.53746,1.55574,1.8125,0.103516
68000,q_layernorm,53,1.40952,1.48599,1.83594,0.0634766
68000,q_layernorm,54,1.30548,1.406,1.72656,0.0532227
68000,q_layernorm,55,1.53699,1.55374,1.99219,0.546875
68000,q_layernorm,56,1.56354,1.57989,1.85938,0.230469
68000,q_layernorm,57,1.50476,1.53755,2,0.0351562
68000,q_layernorm,58,1.61987,1.62558,1.85156,1.15625
68000,q_layernorm,59,1.53503,1.54292,1.91406,1.01562
68000,q_layernorm,60,1.47162,1.48062,1.75781,0.914062
68000,q_layernorm,61,1.46286,1.47285,1.96875,0.925781
68000,q_layernorm,62,1.37103,1.37694,1.75,1.07812
68000,q_layernorm,63,1.19119,1.19592,1.46875,0.804688
68000,k_layernorm,0,1.20616,1.26442,2.625,0.199219
68000,k_layernorm,1,1.56476,1.57291,1.9375,0.96875
68000,k_layernorm,2,1.50006,1.51701,2.1875,0.847656
68000,k_layernorm,3,1.59665,1.61835,2.07812,0.773438
68000,k_layernorm,4,1.52115,1.53793,1.91406,0.828125
68000,k_layernorm,5,1.4884,1.502,1.85938,1.03125
68000,k_layernorm,6,1.75412,1.77628,2.17188,0.703125
68000,k_layernorm,7,1.61285,1.66242,2.10938,0.00799561
68000,k_layernorm,8,1.6032,1.63258,2.07812,0.0996094
68000,k_layernorm,9,1.55595,1.59572,2.04688,0.0571289
68000,k_layernorm,10,1.62042,1.64498,2.23438,0.582031
68000,k_layernorm,11,1.64225,1.6795,2.14062,0.200195
68000,k_layernorm,12,1.60162,1.61666,2.03125,0.878906
68000,k_layernorm,13,1.54019,1.57516,2.39062,0.0397949
68000,k_layernorm,14,1.50158,1.53364,1.92969,0.0698242
68000,k_layernorm,15,1.64372,1.66723,2.21875,0.177734
68000,k_layernorm,16,1.48972,1.52219,2.53125,0.339844
68000,k_layernorm,17,1.67783,1.69856,2.03125,0.617188
68000,k_layernorm,18,1.60604,1.66301,2.14062,0.0292969
68000,k_layernorm,19,1.69729,1.74608,2.15625,0.02771
68000,k_layernorm,20,1.56363,1.61166,2.125,0.0142212
68000,k_layernorm,21,1.55322,1.61617,2.04688,0.0101929
68000,k_layernorm,22,1.64723,1.7206,2.10938,-0.00585938
68000,k_layernorm,23,1.6153,1.65434,1.99219,0.0595703
68000,k_layernorm,24,1.60929,1.64361,2.20312,0.00634766
68000,k_layernorm,25,1.51084,1.60403,2.10938,-0.0441895
68000,k_layernorm,26,1.33843,1.4645,1.92188,0.00146484
68000,k_layernorm,27,1.52016,1.60876,2.15625,0.000686646
68000,k_layernorm,28,1.30091,1.43288,1.88281,0.017334
68000,k_layernorm,29,1.35764,1.47835,1.83594,0.0341797
68000,k_layernorm,30,1.43846,1.50986,1.9375,0.000347137
68000,k_layernorm,31,1.34132,1.43677,1.875,0.057373
68000,k_layernorm,32,1.50636,1.57281,1.91406,0.0300293
68000,k_layernorm,33,1.2333,1.38469,1.80469,0.0500488
68000,k_layernorm,34,1.3427,1.48327,2,0.0206299
68000,k_layernorm,35,1.48604,1.57301,2,0.0358887
68000,k_layernorm,36,1.37108,1.47899,2.01562,0.0742188
68000,k_layernorm,37,1.29124,1.34666,1.90625,0.351562
68000,k_layernorm,38,1.62576,1.63942,2.07812,0.632812
68000,k_layernorm,39,1.42741,1.47272,2.04688,0.18457
68000,k_layernorm,40,1.29571,1.38987,1.88281,0.160156
68000,k_layernorm,41,1.31198,1.3966,1.89844,0.19043
68000,k_layernorm,42,1.21083,1.2846,1.89844,0.347656
68000,k_layernorm,43,1.25616,1.33988,1.96094,0.289062
68000,k_layernorm,44,1.21201,1.3145,1.90625,0.246094
68000,k_layernorm,45,1.21278,1.34385,1.89062,0.0874023
68000,k_layernorm,46,1.29649,1.41824,2.01562,0.0532227
68000,k_layernorm,47,1.20743,1.31081,1.875,0.116211
68000,k_layernorm,48,1.41049,1.50362,1.85938,0.0274658
68000,k_layernorm,49,1.26065,1.36414,1.8125,-0.0123901
68000,k_layernorm,50,1.43172,1.46964,1.86719,0.121094
68000,k_layernorm,51,1.3754,1.46276,1.85156,0.0157471
68000,k_layernorm,52,1.48358,1.52891,1.96094,0.0234375
68000,k_layernorm,53,1.37281,1.46556,1.82031,0.0314941
68000,k_layernorm,54,1.27322,1.39057,1.89062,0.0112305
68000,k_layernorm,55,1.50278,1.53207,1.99219,0.15625
68000,k_layernorm,56,1.52618,1.55412,1.92969,0.0264893
68000,k_layernorm,57,1.48591,1.52431,1.90625,0.0576172
68000,k_layernorm,58,1.59174,1.59944,1.92969,1.10156
68000,k_layernorm,59,1.51709,1.52599,1.84375,1.04688
68000,k_layernorm,60,1.42578,1.45006,1.83594,0.554688
68000,k_layernorm,61,1.44019,1.45132,1.94531,0.761719
68000,k_layernorm,62,1.35614,1.36193,1.67969,1.05469
68000,k_layernorm,63,1.18875,1.19303,1.42969,0.824219
68000,final_layernorm,-1,1.68308,1.70057,6.21875,0.271484
